,Job tenure,Age,Car price,Funding amount,Down payment,Loan duration,Monthly payment,Credit event,Default (y)
495,3,46,14000,12832,0,48,0.108125,0,0
496,1,48,13000,10000,0,60,0.08600182982616651,0,0
497,0,26,16324,16423,0,84,0.2036363636363636,0,0
498,1,35,11850,11850,0,72,0.1225806451612903,0,1
499,1,38,3980,1980,0,12,0.1008955223880597,0,0
500,1,56,7950,6950,0,72,0.0967741935483871,1,1
501,14,59,6000,7036,0,72,0.0823076923076923,0,0
502,16,45,31800,27917,0,60,0.1009375,0,0
503,14,77,10046,10046,0,36,0.2466666666666667,0,1
504,3,64,12580,4813,1,48,0.05435897435897436,0,0
505,1,26,9500,7196,0,72,0.0519047619047619,0,0
506,19,60,7350,7500,0,72,0.03365853658536586,0,0
507,4,23,20960,27184,0,96,0.1390909090909091,0,0
508,15,49,12180,13226,0,60,0.1214470284237726,0,0
509,0,21,13590,14830,0,72,0.1308190925162051,0,1
510,3,26,21434,19925,0,96,0.1613333333333333,0,1
511,12,76,6711,7149,0,84,0.07829457364341086,1,1
512,23,49,5900,4900,0,12,0.03689655172413793,0,0
513,0,27,10990,10990,0,72,0.06207674943566591,0,1
514,8,34,13973,15005,0,36,0.2009090909090909,0,0
515,6,42,15927,15927,0,36,0.1076320939334638,0,0
516,0,33,6335,6822,0,48,0.1198412698412698,0,0
517,8,55,12500,4200,1,48,0.05277777777777778,0,0
518,0,63,19300,13300,0,36,0.0884,0,0
519,11,43,8990,8990,0,60,0.05101010101010101,0,0
520,1,56,14187,15184,0,60,0.1465648854961832,0,0
521,1,43,15000,13000,0,60,0.0880952380952381,0,0
522,1,64,3900,4108,0,24,0.1733333333333333,0,1
523,6,46,6990,4490,0,36,0.03889548693586698,0,0
524,12,37,17700,7700,0,48,0.06296296296296296,0,0
525,1,28,13990,16676,0,84,0.1252941176470588,0,0
526,5,37,5550,6312,0,60,0.14702154626109,0,0
527,0,46,8990,8938,0,48,0.075,0,1
528,1,62,10300,10300,0,72,0.09705882352941177,0,0
529,33,62,17200,9200,1,84,0.040625,0,0
530,2,50,20000,12655,1,48,0.06957846622651091,0,0
531,2,19,5000,5455,0,60,0.08203125,0,1
532,13,58,4990,5384,0,36,0.06115384615384616,0,0
533,8,30,22650,12650,1,60,0.06680851063829787,0,0
534,4,68,6600,8186,0,72,0.09169054441260745,0,1
535,20,40,26000,11000,1,36,0.162,0,0
536,10,32,12380,10783,0,60,0.1074380165289256,0,0
537,0,59,11985,11985,0,60,0.07961165048543689,0,0
538,5,27,17877,19822,0,72,0.1518494484101233,0,1
539,2,54,9970,11810,0,72,0.1015572105619499,0,1
540,4,24,18078,18217,0,72,0.1177777777777778,0,0
541,13,78,7676,7013,0,36,0.1411764705882353,0,0
542,21,45,8570,9011,0,60,0.05272727272727273,0,1
543,2,20,5990,5990,0,48,0.09120951751487112,0,1
544,0,41,8490,9371,0,60,0.07470588235294118,0,0
545,5,39,28900,23900,0,60,0.07936507936507936,0,0
546,45,62,12490,12490,0,60,0.08378378378378379,0,0
547,4,67,23900,12900,0,60,0.0928,0,0
548,18,40,6300,6236,0,48,0.06453154875717017,0,0
549,1,29,5850,6090,0,48,0.0625,0,0
550,29,55,6800,6800,0,60,0.04740740740740741,0,0
551,0,19,8999,9323,0,72,0.1123076923076923,0,1
552,4,47,5800,3679,0,36,0.05416666666666667,0,0
553,4,43,4875,5685,0,60,0.05777777777777778,0,0
554,22,52,4000,4112,0,36,0.04884615384615384,0,0
555,2,20,7150,6156,0,36,0.1325301204819277,0,0
556,27,53,22040,15883,1,48,0.0455,0,0
557,2,54,10465,10856,0,48,0.13,0,0
558,1,58,9490,8490,0,48,0.01157575757575758,0,0
559,3,32,22990,19490,0,60,0.07608695652173914,0,0
560,2,47,11788,13406,0,60,0.1968,0,0
561,1,35,19999,20109,0,96,0.1277486910994765,0,1
562,14,42,10300,10458,0,60,0.04322580645161291,0,0
563,8,57,6497,6815,0,36,0.084,1,0
564,3,25,9000,7000,0,36,0.1817391304347826,0,0
565,6,29,13990,16903,0,96,0.1114237478897017,0,0
566,23,46,14139,6650,1,60,0.02169117647058823,0,0
567,4,47,6594,7532,0,60,0.06587112171837708,0,1
568,35,53,13700,14897,0,60,0.08076923076923077,0,1
569,2,55,11700,11858,0,60,0.1217142857142857,0,0
570,23,47,9880,9677,0,72,0.07606382978723404,0,0
571,13,51,13901,5500,0,24,0.04938524590163934,0,0
572,3,35,19500,23413,0,96,0.1577777777777778,0,0
573,17,74,24990,16990,0,48,0.06836363636363636,0,0
574,0,47,22000,17364,0,72,0.1842105263157895,0,0
575,1,20,17990,19547,0,60,0.1994444444444445,0,1
576,6,28,9450,5794,0,24,0.06972222222222223,0,0
577,2,25,27839,27954,0,72,0.136,0,1
578,19,62,14300,16786,0,60,0.111,0,0
579,0,32,6500,7121,0,72,0.06583629893238434,0,1
580,9,44,14990,3490,1,12,0.1225,0,0
581,38,62,23985,12985,0,96,0.05864884929472903,0,0
582,2,42,7900,8584,0,60,0.09875,0,1
583,6,44,8500,9496,0,60,0.07209302325581396,1,1
584,10,31,23367,25497,0,72,0.09968354430379747,1,1
585,1,23,12990,12623,0,72,0.15859375,0,1
586,1,28,10990,10990,0,72,0.09941176470588235,0,0
587,1,29,6980,6980,0,24,0.1683333333333333,0,0
588,4,69,16990,11490,0,60,0.06028571428571428,0,0
589,0,59,20500,21582,0,84,0.1445,0,0
590,0,21,7750,5319,0,24,0.1553333333333333,0,0
591,1,37,14554,15748,0,60,0.06721128852580766,0,1
592,6,25,8500,8500,0,84,0.082,0,1
593,23,43,12990,13605,0,48,0.058,0,0
594,5,70,19489,19489,0,72,0.108,0,0
595,5,28,11950,7950,0,36,0.1011904761904762,0,0
596,2,21,13660,14966,0,72,0.14625,0,0
597,0,34,9900,8601,0,60,0.135,0,1
598,19,50,5690,6372,0,84,0.05,0,0
599,14,52,14200,13945,0,36,0.0748,0,0
600,4,33,6650,6790,0,60,0.08535031847133757,0,0
601,16,79,10489,8104,0,60,0.1064285714285714,0,0
602,7,46,3900,3900,0,48,0.09473684210526316,0,0
603,10,45,22800,9800,1,48,0.1194594594594595,0,0
604,28,59,6475,6475,0,36,0.06258064516129032,0,1
605,8,44,4584,4584,0,48,0.02708333333333333,1,1
606,5,40,17790,19440,0,60,0.1941558441558442,0,1
607,8,33,23220,18495,0,60,0.1066666666666667,0,0
608,0,46,3990,4303,0,48,0.07631785995279308,0,0
609,5,53,27850,29847,0,48,0.1228239845261122,0,1
610,7,65,13200,9668,0,36,0.1703030303030303,0,0
611,14,72,9540,7654,0,72,0.06,0,0
612,0,48,11100,11742,0,96,0.06355555555555556,0,0
613,2,65,11282,12149,0,48,0.2069230769230769,0,0
614,2,24,8500,7500,0,48,0.13,0,0
615,30,59,9900,8489,0,96,0.08728813559322034,0,0
616,39,55,6700,6013,0,60,0.02973684210526316,0,0
617,0,18,13150,15022,0,60,0.23,0,1
618,1,30,11806,12534,0,72,0.1309441764300482,0,0
619,17,54,30810,26511,0,60,0.08888888888888889,0,0
620,4,52,4781,4781,0,48,0.05333333333333334,1,1
621,19,46,10450,10237,0,60,0.07583333333333334,0,0
622,6,49,7200,3600,1,24,0.1875,0,0
623,3,23,3047,3047,0,24,0.1015384615384615,0,0
624,3,31,19585,19243,0,60,0.06097560975609756,0,0
625,2,22,8900,8900,0,60,0.08482758620689655,0,1
626,5,21,18800,20539,0,72,0.115,0,0
627,32,53,9950,8650,0,72,0.089375,0,0
628,4,40,20990,22815,0,72,0.1747052518756699,0,1
629,4,61,11995,13313,0,84,0.0935,0,0
630,0,21,13700,15125,0,84,0.1481481481481481,0,1
631,6,71,22990,25665,0,72,0.1020689655172414,0,0
632,3,25,8600,7100,0,60,0.07444444444444444,0,0
633,5,24,10850,11957,0,60,0.1556521739130435,0,0
634,0,46,10880,10880,0,60,0.09125,0,1
635,6,70,12800,12800,0,72,0.06904761904761905,0,0
636,0,19,19248,19248,0,72,0.1102857142857143,0,0
637,0,44,11950,11950,0,60,0.09,0,0
638,5,59,18500,10000,0,60,0.05714285714285714,0,0
639,1,27,32900,25900,0,72,0.1458797327394209,0,0
640,5,37,5789,5968,0,36,0.0704,0,0
641,15,58,6500,5500,0,36,0.107843137254902,1,1
642,11,67,19190,19190,0,96,0.1676056338028169,0,0
643,0,59,16125,17111,0,96,0.0832,0,1
644,21,76,13150,8350,0,48,0.1578947368421053,0,0
645,1,27,8490,8646,0,60,0.1118518518518519,0,1
646,5,60,16590,16590,0,60,0.125,0,0
647,14,55,20400,17048,1,60,0.1422727272727273,0,0
648,0,20,10990,12461,0,60,0.165,0,1
649,2,44,19900,21797,0,72,0.1036,0,0
650,4,40,12990,10901,0,72,0.09055555555555556,0,0
651,2,27,8990,4761,1,24,0.132,0,0
652,27,61,1500,1581,0,24,0.03941176470588235,0,0
653,32,53,16701,14059,0,60,0.05714285714285714,0,0
654,16,36,11999,9638,0,72,0.02271651680075722,0,0
655,4,55,5550,6109,0,48,0.115,0,0
656,22,61,21950,21950,0,96,0.1582857142857143,0,1
657,8,60,24400,19100,1,96,0.0946938775510204,0,0
658,6,45,8500,8191,0,72,0.03368421052631579,0,0
659,0,19,9400,10507,0,48,0.132,0,1
660,5,54,9300,2892,1,48,0.04333333333333333,0,0
661,8,28,26490,19143,0,96,0.1388888888888889,0,0
662,5,54,6731,6731,0,48,0.08019375672766416,0,0
663,2,56,3900,4117,0,24,0.1466666666666667,0,0
664,6,49,15000,14327,0,72,0.1117647058823529,0,0
665,1,47,7750,8456,0,60,0.1358333333333333,0,1
666,25,57,9303,8462,0,48,0.03161290322580645,0,0
667,13,58,4900,4900,0,48,0.068125,0,0
668,1,47,12550,13099,0,24,0.157621247113164,0,0
669,2,45,23000,25587,0,96,0.01666666666666667,0,1
670,0,31,18890,16162,0,60,0.1547368421052631,0,0
671,9,34,18750,16750,0,96,0.131875,0,0
672,0,23,14590,16383,0,96,0.1380597014925373,0,0
673,20,46,16500,10568,0,96,0.02897196261682243,0,1
674,26,48,11900,9900,0,60,0.119375,0,0
675,0,21,18654,23310,0,72,0.1622222222222222,0,1
676,5,39,19300,8500,1,36,0.1930769230769231,0,0
677,8,53,18411,10000,0,48,0.1147011308562197,0,0
678,3,54,4790,2240,0,24,0.1010309278350515,0,0
679,29,47,4950,1550,1,12,0.07764705882352942,0,0
680,1,46,13500,14957,0,84,0.09488372093023256,0,1
681,18,57,10390,5674,0,48,0.08928571428571429,0,0
682,9,54,24550,21550,0,96,0.06416978776529339,0,0
683,11,45,27500,5312,1,24,0.111219512195122,0,0
684,5,34,13174,13174,0,60,0.06114551083591331,0,0
685,15,48,21890,15547,1,36,0.1590909090909091,0,0
686,6,41,17700,15876,0,60,0.2168,0,0
687,17,61,29675,19675,0,60,0.09130434782608696,0,0
688,0,50,14980,16243,0,36,0.2622222222222222,0,0
689,12,40,5860,5990,0,60,0.08076923076923077,0,0
690,24,55,7985,4278,0,24,0.155,0,0
691,13,77,6500,6500,0,36,0.167965367965368,0,1
692,5,39,22685,22218,0,96,0.1357246728065923,0,0
693,1,35,10900,9900,0,96,0.07861635220125786,0,0
694,31,52,8100,6205,0,12,0.0286,0,0
695,30,46,8485,6635,0,60,0.03571428571428571,0,0
696,13,53,16760,17924,0,48,0.35,0,1
697,19,66,4137,4392,0,36,0.05291666666666667,0,0
698,0,66,10100,8119,0,60,0.05410279531109107,0,0
699,0,26,6990,7251,0,48,0.1237037037037037,0,0
700,0,53,13590,13490,0,48,0.05952380952380952,0,0
701,30,50,9990,4990,0,48,0.03026315789473684,0,0
702,21,52,16190,19438,0,96,0.09977220956719818,0,0
703,0,63,7400,6900,0,60,0.1223091976516634,0,0
704,12,47,7991,7991,0,60,0.08015267175572519,0,0
705,1,19,23990,24105,0,72,0.1545454545454545,0,1
706,11,76,6900,7407,0,60,0.1064285714285714,0,1
707,0,23,9900,10089,0,96,0.06349206349206349,1,1
708,5,70,14690,14690,0,60,0.06481481481481481,0,0
709,0,25,9500,9998,0,72,0.2013245033112583,0,0
710,7,40,6490,7315,0,96,0.07384615384615385,0,1
711,10,46,6800,2050,1,12,0.1338461538461538,0,0
712,12,73,12688,12688,0,60,0.1464285714285714,0,0
713,12,54,7480,7054,0,60,0.05428571428571428,0,0
714,26,46,16950,9950,1,48,0.09166666666666666,0,0
715,7,58,8891,9307,0,36,0.17125,0,0
716,4,32,14790,14790,0,60,0.3164705882352941,0,1
717,1,40,14500,15573,0,96,0.1453333333333333,0,1
718,23,45,18280,17454,0,60,0.06233062330623306,0,0
719,11,53,12490,9490,0,60,0.0425,0,0
720,2,31,10040,7040,0,72,0.05099150141643059,0,0
721,1,41,15860,18346,0,60,0.1212121212121212,0,0
722,18,54,6990,5990,0,36,0.069,0,0
723,1,58,5750,6072,0,48,0.1157294213528932,0,0
724,2,65,4000,3569,0,12,0.1794871794871795,0,0
725,0,21,6890,4122,0,12,0.2507142857142857,0,0
726,8,33,16777,6956,1,36,0.1026539809714572,0,0
727,29,61,7250,3900,0,60,0.02622126436781609,0,1
728,10,31,5193,5193,0,36,0.09272727272727273,0,0
729,30,59,20000,21468,0,60,0.07331571994715984,0,1
730,24,53,15990,7517,1,36,0.111,0,0
731,7,30,7450,8022,0,48,0.1361538461538462,0,0
732,16,59,13227,10000,0,48,0.06910569105691057,0,0
733,8,82,25990,23315,0,60,0.1567857142857143,0,0
734,6,61,7258,7529,0,48,0.09785067873303167,0,0
735,6,23,9500,9470,0,72,0.04208333333333333,1,0
736,5,67,14488,11627,0,48,0.1835714285714286,0,0
737,2,63,34700,24700,0,36,0.1875,0,0
738,7,33,11101,11101,0,48,0.1,0,0
739,1,62,3776,3974,0,24,0.147008547008547,0,0
740,19,79,22480,13480,0,48,0.2627118644067797,0,0
741,0,22,4600,4764,0,12,0.2871428571428571,0,1
742,13,46,15635,9035,0,48,0.06181818181818182,0,0
743,6,40,6999,7989,0,60,0.08161764705882353,0,0
744,4,54,7495,6758,0,72,0.1094736842105263,0,0
745,4,31,13990,12990,0,48,0.11125,0,1
746,1,23,24890,23890,0,72,0.1643478260869565,0,1
747,1,22,25658,25772,0,60,0.2114285714285714,0,1
748,0,57,12990,14674,0,60,0.216,0,1
749,30,46,18548,18548,0,60,0.0505971769815418,0,0
750,7,46,13750,11750,0,72,0.126,0,0
751,22,60,10490,12019,0,84,0.0656,0,1
752,7,40,10990,13288,0,96,0.1018987341772152,0,0
753,1,35,6600,3957,1,36,0.08357142857142857,0,1
754,10,55,6990,7717,0,84,0.04770813844714687,0,0
755,1,26,8900,9725,0,72,0.1057142857142857,0,0
756,2,67,13680,11680,0,60,0.1833333333333333,0,0
757,1,26,16790,18823,0,48,0.2205726405090138,0,1
758,6,34,12740,10990,0,60,0.05451263537906137,0,0
759,0,63,21188,13976,0,72,0.1981818181818182,0,0
760,7,31,11990,11706,0,72,0.06952380952380953,0,0
761,1,55,10950,5971,1,60,0.1177777777777778,0,0
762,6,41,7345,8049,0,60,0.1041666666666667,0,0
763,15,49,15000,10000,0,48,0.04573170731707317,0,0
764,5,29,11600,8184,0,48,0.08302752293577982,0,0
765,12,30,9999,7999,0,84,0.08142857142857143,0,1
766,1,19,13090,13187,0,24,0.07692307692307693,1,1
767,14,37,14925,17920,0,96,0.1676923076923077,0,0
768,10,32,4223,3723,0,24,0.05159235668789809,0,0
769,5,33,19489,11489,0,48,0.1015384615384615,0,0
770,2,20,9879,9879,0,72,0.09090909090909091,0,0
771,17,48,7380,8861,0,96,0.03857142857142857,0,0
772,0,19,7990,8855,0,72,0.1551116333725029,0,0
773,17,77,5190,5150,0,36,0.09047619047619047,0,0
774,3,44,24500,19500,0,72,0.0837465564738292,0,0
775,19,46,14600,3600,1,48,0.02985611510791367,0,0
776,1,39,6900,7498,0,60,0.1043478260869565,0,0
777,9,55,26456,21569,0,60,0.06666666666666667,0,0
778,28,55,4750,5118,0,36,0.096875,0,0
779,11,74,10496,10993,0,36,0.1645,0,1
780,7,48,12555,13851,0,72,0.0684,0,0
781,0,55,3500,1578,1,24,0.068,0,0
782,10,28,11350,8404,0,48,0.09615384615384616,0,0
783,11,61,14590,24245,0,96,0.2028571428571428,0,0
784,12,41,9440,9161,0,60,0.1075129533678756,0,1
785,3,48,17060,7239,0,12,0.1993506493506494,0,0
786,5,66,29990,28494,0,84,0.1275862068965517,0,0
787,1,27,5980,4980,0,36,0.06722222222222222,0,0
788,13,75,8490,8966,0,72,0.1608695652173913,0,0
789,9,48,7990,7990,0,60,0.07424242424242425,0,0
790,1,29,12950,12984,0,60,0.1365714285714286,0,0
791,6,42,17500,17039,1,72,0.1632,0,0
792,33,52,19600,11645,0,72,0.055,0,0
793,2,22,15314,15314,0,60,0.2157142857142857,0,0
794,3,64,10700,10700,0,72,0.07319148936170213,0,0
795,2,28,24259,24351,0,60,0.185,1,1
796,5,32,16786,7536,1,24,0.108,0,0
797,10,52,16870,17059,0,72,0.1022222222222222,0,0
798,10,34,8182,8682,0,36,0.07750759878419453,0,1
799,9,45,22000,22000,0,72,0.15625,0,1
800,1,30,9590,9590,0,72,0.0725,0,1
801,9,49,6479,6883,0,24,0.1557894736842105,0,0
802,2,40,26490,29146,0,72,0.1163774862462971,0,1
803,30,56,10403,10889,0,36,0.06056603773584906,0,0
804,12,44,8500,3000,1,24,0.04267892317793828,0,0
805,0,33,16400,10400,0,24,0.1322222222222222,0,0
806,9,61,11480,9156,0,60,0.04666666666666667,0,0
807,1,24,11289,11812,0,60,0.1071428571428571,0,0
808,22,80,6089,5602,0,60,0.08244274809160305,0,0
809,15,34,10990,10990,0,60,0.1683333333333333,0,0
810,23,52,23450,23450,0,96,0.1376744186046512,0,1
811,1,30,8490,7490,0,12,0.3319371727748691,0,1
812,33,50,9295,4912,0,36,0.05071428571428571,0,0
813,26,55,23990,24958,0,60,0.1199489578902595,0,0
814,6,25,8990,12792,0,72,0.1328,0,0
815,16,48,19999,15000,0,72,0.1238095238095238,0,0
816,35,56,6945,7499,0,36,0.0896,0,0
817,0,21,20500,20500,0,36,0.2381818181818182,0,1
818,0,25,7950,7950,0,84,0.07160493827160494,0,0
819,16,41,7000,7027,0,72,0.05610907184058731,0,0
820,21,54,7500,3000,0,24,0.04321608040201005,0,0
821,25,44,14000,13000,0,72,0.0524,0,1
822,0,27,10035,6035,0,60,0.095,0,0
823,3,39,10900,11127,0,72,0.06888888888888889,0,0
824,7,50,4900,4900,0,48,0.08403361344537816,0,0
825,0,63,16200,16200,0,96,0.136,0,0
826,13,74,4165,4294,0,36,0.08448844884488449,0,0
827,0,22,14980,10980,0,48,0.1404624277456648,0,0
828,3,21,8299,6903,0,72,0.03948717948717949,0,0
829,14,41,15500,7500,0,36,0.04782608695652174,0,0
830,14,47,15572,9613,0,60,0.04410585404971933,0,0
831,16,55,9300,7058,0,36,0.1346666666666667,0,0
832,4,27,15990,11990,0,96,0.1006666666666667,0,0
833,0,34,12000,12828,0,48,0.05620753551575047,0,0
834,4,70,11974,11974,0,48,0.1655426118945432,0,0
835,7,25,9500,9527,0,60,0.104375,0,0
836,1,25,7500,5958,0,48,0.142,0,1
837,2,55,11950,6950,0,36,0.07148148148148148,0,0
838,15,36,8048,8048,0,36,0.1331491712707182,0,0
839,10,48,8427,9501,0,48,0.115,0,0
840,1,52,7499,4499,0,48,0.06866666666666667,0,0
841,1,26,13064,14525,0,84,0.1276595744680851,0,0
842,0,28,9500,10453,0,72,0.08923076923076922,0,1
843,26,47,14970,10860,0,48,0.03981948500132731,0,0
844,17,53,16800,10260,0,60,0.06046993780234969,0,0
845,3,23,12500,5758,1,12,0.324,0,0
846,9,70,7900,5998,0,36,0.1376923076923077,0,0
847,0,25,26000,29175,0,96,0.3066666666666666,0,1
848,2,66,5990,6704,0,60,0.1340425531914894,0,0
849,3,36,10490,10298,0,60,0.05158730158730158,0,0
850,4,38,13985,13985,0,72,0.07700240632519766,0,0
851,5,61,15990,9618,0,60,0.1153333333333333,0,0
852,17,63,21380,21380,0,60,0.148,0,0
853,15,53,17130,12611,0,48,0.03802535023348899,0,0
854,8,52,10040,9855,0,36,0.13125,0,0
855,10,75,11250,12174,0,96,0.05571428571428572,0,0
856,4,21,9985,10114,0,96,0.09891696750902527,0,0
857,0,22,13950,15914,0,60,0.1541666666666667,0,1
858,1,30,20600,19086,0,72,0.1213793103448276,0,1
859,3,50,13450,15228,0,96,0.1471428571428571,0,1
860,3,48,18730,13031,0,72,0.1,0,0
861,2,24,15340,16688,0,60,0.1111111111111111,0,1
862,0,18,19898,20037,0,60,0.1211428571428571,0,1
863,9,26,11690,6690,0,48,0.075,0,0
864,15,56,16990,18177,0,72,0.067,0,0
865,23,49,19990,21880,0,72,0.085,0,0
866,0,29,16600,6600,1,24,0.08515151515151514,0,0
867,27,43,4440,3678,0,36,0.05930232558139535,0,0
868,4,29,5480,3906,0,36,0.0975,0,0
869,2,49,20950,20827,0,72,0.08854166666666667,0,1
870,0,25,6500,7191,0,36,0.1634182908545727,0,0
871,0,56,12990,10990,0,72,0.04463667820069204,0,0
872,17,63,5000,5751,0,60,0.1015325670498084,0,1
873,4,58,9780,10755,0,48,0.04730769230769231,0,0
874,1,22,8490,8490,0,60,0.15125,0,0
875,14,51,27500,29834,0,60,0.4269406392694064,0,0
876,29,49,10490,10490,0,60,0.07894736842105263,0,1
877,8,26,18200,15200,0,60,0.0795,0,0
878,3,23,18990,16287,0,60,0.2135714285714286,0,0
879,5,48,3331,3331,0,36,0.0890909090909091,1,0
880,28,72,14105,14829,0,60,0.0945179584120983,0,0
881,46,62,13420,16278,0,72,0.1538461538461539,0,1
882,4,44,8038,8154,0,60,0.09,0,0
883,2,19,12700,10700,0,48,0.1234375,0,0
884,3,20,14990,5398,1,72,0.04833333333333333,0,0
885,9,50,7600,2600,1,48,0.03172043010752688,0,0
886,7,35,19600,15100,0,72,0.1058823529411765,0,0
887,7,69,10990,5990,0,48,0.115,0,0
888,5,61,9990,5915,0,36,0.1146666666666667,0,0
889,15,36,9170,10084,0,60,0.07748287671232877,0,0
890,4,40,10500,11363,0,60,0.1047368421052632,0,0
891,32,58,10900,11587,0,60,0.09761904761904762,0,1
892,16,33,17990,16790,0,36,0.1294206170052671,0,0
893,0,35,10470,11612,0,72,0.08668582375478927,0,1
894,1,64,11400,6000,1,48,0.09642857142857143,0,0
895,1,27,5990,6132,0,36,0.1058823529411765,0,0
896,0,51,15500,15500,0,72,0.2263636363636364,0,0
897,3,66,16090,11751,0,48,0.14,0,0
898,40,57,21980,19000,0,72,0.08,0,0
899,23,85,8700,9540,0,84,0.09571428571428571,0,1
900,5,59,15990,15990,0,60,0.06320789185239313,0,1
901,6,72,23390,18390,0,48,0.225,0,0
902,15,54,6350,4460,0,60,0.07636363636363637,0,0
903,9,38,10200,9900,0,84,0.06277244986922406,0,0
904,12,39,12500,9500,0,60,0.111875,0,0
905,30,53,33029,16059,1,60,0.1425,0,0
906,23,46,16119,8743,1,48,0.08577777777777777,0,0
907,1,52,11500,11500,0,60,0.1090909090909091,0,0
908,1,27,11500,9146,0,48,0.1585714285714286,0,1
909,6,58,15900,15300,0,60,0.1027777777777778,0,0
910,14,57,20521,12650,1,36,0.07444444444444444,0,0
911,19,81,6995,6995,0,24,0.2239130434782609,0,0
912,8,48,1501,1598,0,24,0.07171717171717172,0,0
913,0,48,6400,4400,0,60,0.01216216216216216,0,0
914,0,28,20299,20459,0,96,0.2345454545454546,0,1
915,2,50,5700,3830,0,36,0.070625,0,0
916,0,18,7995,7995,0,84,0.281578947368421,0,0
917,1,22,1775,1820,0,12,0.1033333333333333,0,0
918,15,73,14150,5000,1,36,0.07894736842105263,0,0
919,0,24,17800,22102,0,60,0.179714091218516,0,1
920,17,42,16900,12400,0,48,0.06002400960384154,0,0
921,2,41,14990,13552,0,60,0.1325,0,0
922,32,54,9921,11099,0,48,0.09615384615384616,0,0
923,3,35,9550,8825,0,96,0.04584657285519746,0,1
924,5,26,16900,18005,0,84,0.11,0,1
925,1,57,9500,9500,0,60,0.350844277673546,0,0
926,3,59,7500,7850,0,36,0.05634146341463415,0,0
927,8,52,17945,17961,0,96,0.1105263157894737,0,0
928,7,60,17950,8950,0,72,0.06086956521739131,0,0
929,12,44,8030,9770,0,96,0.08880597014925373,0,0
930,23,51,13970,7593,0,60,0.07352941176470588,0,0
931,11,72,13819,12819,0,72,0.06354679802955665,0,0
932,8,68,3870,3579,0,60,0.05945945945945946,0,0
933,1,62,10108,8521,1,48,0.1034717494894486,0,0
934,9,45,10500,9217,0,60,0.075,0,0
935,3,42,4800,5155,0,36,0.08085106382978724,0,0
936,0,24,19400,19400,0,60,0.1431372549019608,0,1
937,4,50,15800,12000,0,60,0.06493506493506493,0,0
938,0,47,9590,10374,0,48,0.1420222092343659,0,1
939,12,74,14970,9200,0,96,0.07733333333333334,0,1
940,12,54,5480,5826,0,24,0.1148955495004541,0,1
941,0,20,20000,22677,0,60,0.2307692307692308,0,1
942,27,46,4114,4423,0,36,0.04135338345864661,0,0
943,0,27,10400,11963,0,84,0.07821497120921306,0,0
944,6,56,24100,14600,0,48,0.1125,0,0
945,7,59,32875,21252,1,60,0.1425,0,1
946,1,20,9900,4280,1,36,0.08266666666666667,0,0
947,4,69,14450,10830,0,36,0.1153846153846154,0,0
948,0,57,6528,7270,0,60,0.1,0,0
949,23,44,12490,16216,0,84,0.06068232662192394,0,0
950,2,48,8523,8675,0,12,0.0117,0,0
951,9,70,14590,8825,1,60,0.1472727272727273,0,0
952,3,59,16940,10940,0,60,0.03636363636363636,0,0
953,19,57,11000,8428,0,48,0.1397379912663755,0,0
954,3,29,5990,6871,0,60,0.07,0,1
955,7,59,9790,7000,0,48,0.07037037037037037,0,0
956,1,32,22077,24308,0,72,0.1204414587332054,0,1
957,20,53,26980,24203,0,60,0.1383333333333333,0,0
958,26,55,17999,14120,0,72,0.1024242424242424,0,0
959,21,57,7361,3861,0,12,0.1566666666666667,0,0
960,21,54,12628,14237,0,96,0.0865,0,0
961,16,46,21269,22061,0,60,0.1120833333333333,0,0
962,1,26,6500,4000,0,36,0.1026086956521739,0,0
963,1,38,6500,6980,0,36,0.09363636363636364,0,0
964,20,37,15000,16687,0,96,0.1103565365025467,0,0
965,26,42,15250,7625,0,24,0.1272,0,0
966,9,45,12689,15195,1,72,0.07466666666666667,0,0
967,41,59,9690,7635,0,60,0.04441498176997017,0,0
968,2,28,17045,14496,0,60,0.1131639722863741,0,1
969,0,20,15300,18662,0,96,0.1337719298245614,0,1
970,23,40,13970,13970,0,96,0.05414012738853503,0,0
971,7,24,8200,6050,0,72,0.07692307692307693,0,0
972,8,57,11800,5800,1,60,0.0448,0,0
973,7,46,23500,22500,0,60,0.04847696879643388,0,0
