,Job tenure,Age,Car price,Funding amount,Down payment,Loan duration,Default (y)
5438,5,65,9990,7490,0,72,0
7313,4,52,17490,18741,0,48,1
6504,1,45,18900,21025,0,96,0
1598,0,19,27250,27390,0,72,1
3704,2,32,10490,11629,0,72,1
4374,0,61,21800,21612,0,60,0
5059,4,22,6780,7397,0,60,0
1503,7,60,13990,13990,0,60,0
4140,3,32,10900,10900,0,48,0
150,17,60,15600,16267,0,72,0
2804,0,20,12300,11944,0,48,0
3203,11,49,8100,7992,0,48,0
2086,9,31,15990,13990,0,96,0
6774,9,60,16470,12797,0,24,0
2259,15,56,14390,15851,0,96,1
3405,21,49,29710,21710,0,60,0
3355,7,29,5205,5602,0,36,0
6182,25,61,17525,19012,0,36,1
3165,36,61,13000,7235,0,72,1
859,3,50,13450,15228,0,96,1
3014,1,58,9080,9775,0,72,0
4615,22,56,9650,9106,0,48,0
3035,9,69,5950,2560,1,24,0
5946,19,53,12690,10690,0,60,0
3611,1,49,32000,30000,0,36,1
366,15,49,16771,14771,0,48,0
1432,2,47,12110,8710,0,48,0
5202,3,35,6710,8228,1,72,0
1779,0,32,18300,9800,0,36,0
4529,18,42,9740,10541,0,96,0
3647,20,84,16280,2287,1,12,0
1818,0,18,27456,27572,0,60,0
4742,0,18,6000,2000,1,24,0
841,1,26,13064,14525,0,84,0
2704,12,73,10500,7500,0,48,0
1189,5,70,20458,16208,1,60,0
175,4,26,11650,12917,0,72,1
5160,6,25,19280,18608,0,48,0
6987,0,19,9000,10155,0,48,0
617,0,18,13150,15022,0,60,1
2093,14,50,10995,11525,0,96,0
6054,29,61,15250,7250,0,36,0
82,4,37,28854,29000,0,72,1
816,35,56,6945,7499,0,36,0
1030,0,18,9900,9900,0,60,1
7045,15,46,16700,11828,0,72,1
300,2,42,11990,17726,0,48,0
5636,1,31,12950,11435,0,72,0
1472,7,49,23987,23011,0,60,0
283,10,71,2775,2804,0,12,1
2028,14,51,10390,8390,0,60,0
3910,4,59,14950,11548,0,60,0
5631,9,40,22900,24093,0,84,0
5894,6,36,25600,9799,1,48,0
7336,8,57,14000,8000,1,36,0
1813,6,43,12300,12276,0,60,0
1271,3,36,13500,10486,0,72,0
5505,11,71,16990,9490,0,48,0
7092,3,48,9841,10901,0,72,0
3033,0,58,9718,2718,1,24,0
5522,16,58,6000,6722,0,60,1
4701,17,68,5771,6074,0,60,0
5196,9,30,15990,14143,0,60,0
2313,3,35,6900,6900,0,60,0
2008,5,57,15550,17733,0,96,0
4477,1,47,19190,15662,0,72,0
2642,27,51,17900,9211,0,84,0
4457,20,49,7990,8100,0,36,0
6772,23,49,6990,8415,0,96,1
2305,23,57,18350,18350,0,72,0
6753,6,28,11318,12367,0,72,0
3574,11,47,25870,26790,0,48,0
99,3,37,9990,8052,0,36,0
4352,26,61,13690,13346,0,36,0
744,4,54,7495,6758,0,72,0
6874,10,36,5540,6001,0,60,0
480,4,36,10990,10990,0,60,0
4913,0,21,10985,11487,0,72,1
7213,3,40,9180,7866,0,72,0
5242,5,54,27377,27439,1,60,0
1157,4,59,12909,12011,0,60,1
7416,29,54,10000,3500,1,36,0
4796,18,65,17290,17290,0,60,0
1437,2,22,12990,13182,0,72,0
2414,27,60,19646,21324,0,60,0
4343,25,51,23600,14645,1,48,0
402,5,64,12900,14510,0,60,0
2195,8,49,5370,6017,0,48,0
949,23,44,12490,16216,0,84,0
7237,6,47,12450,10924,0,48,0
2067,5,32,17295,17295,0,72,1
4981,18,58,4950,5434,0,60,0
6416,2,50,5543,6214,0,48,0
668,1,47,12550,13099,0,24,0
218,0,22,17890,19438,0,60,1
1962,0,19,6780,5479,0,48,0
3360,6,52,14139,10139,0,36,0
3945,2,28,18390,15890,0,60,0
2213,2,32,5790,6442,0,48,0
2633,2,25,34500,29207,0,72,1
1659,12,41,21300,16066,0,60,0
3133,58,78,4250,4340,0,12,0
4975,4,52,12500,13394,0,48,1
4920,0,40,15990,15990,0,36,0
2145,30,47,5308,5308,0,36,0
777,9,55,26456,21569,0,60,0
2434,27,43,14748,16097,0,60,0
5324,9,51,3500,3338,0,36,0
4245,2,67,3300,3917,0,60,0
4507,6,47,12359,14067,0,60,0
1491,12,57,11490,7812,0,36,0
7156,9,69,13190,8190,1,36,0
5252,1,36,13250,12423,0,60,0
3106,15,35,8190,5890,0,72,0
5557,4,32,8800,10208,0,72,0
4299,0,20,27980,27980,0,60,0
517,8,55,12500,4200,1,48,0
3551,1,44,11770,11735,0,60,0
7212,5,38,8950,6935,0,48,0
5430,3,31,20990,22844,0,60,0
6859,34,54,15700,3000,1,24,0
7231,0,19,9990,10628,0,24,1
4520,25,52,13890,15100,0,60,0
1415,2,51,6789,6533,0,60,0
568,35,53,13700,14897,0,60,1
360,25,45,10206,11067,0,60,0
4650,17,62,5237,5237,0,36,0
6406,3,43,7960,8090,0,60,1
4834,1,49,4550,4390,0,36,1
7195,6,53,20000,23476,0,72,0
3378,3,51,11900,3690,1,24,0
759,0,63,21188,13976,0,72,0
4031,3,52,8500,9294,0,36,1
6982,31,48,25100,25100,0,72,0
6033,5,53,9980,8680,0,48,0
4847,17,47,5652,5652,0,72,0
214,21,42,9016,9016,0,36,0
7142,2,26,16850,18312,0,60,0
5385,0,22,10900,11843,0,60,1
7250,2,56,4650,4906,0,48,0
4503,16,77,11890,6445,0,60,0
3135,9,44,14990,16699,0,48,0
6322,3,44,9250,7722,0,48,0
1473,1,46,17611,17611,0,24,0
2244,23,43,17990,12434,0,60,0
725,0,21,6890,4122,0,12,0
3922,1,25,8000,6825,0,48,1
49,0,30,7480,7978,0,36,1
5820,30,46,14350,16100,0,60,0
6423,2,48,14500,4853,1,48,0
887,7,69,10990,5990,0,48,0
6506,18,51,15180,13080,0,36,0
2893,21,60,8250,3250,1,48,0
6590,16,35,16990,8500,0,72,0
6923,2,41,7990,7081,0,60,1
516,0,33,6335,6822,0,48,0
2949,1,54,8800,10414,0,84,1
3350,2,55,13900,15251,0,72,0
139,15,42,11590,12611,0,60,0
3353,0,20,5000,5257,0,60,0
3475,0,29,13116,10175,0,48,0
3795,1,39,10990,12583,0,60,0
3918,0,48,10499,10499,0,60,0
463,23,57,3590,2238,0,24,0
4578,0,28,15799,6214,1,36,0
1233,1,42,4990,4990,0,60,1
594,5,70,19489,19489,0,72,0
4504,16,38,5500,3500,0,60,0
450,13,57,6077,6077,0,48,1
5444,1,32,9990,9990,0,72,0
6207,15,79,8500,2675,1,24,0
3960,11,51,7400,7400,0,48,0
312,1,42,7800,3040,1,36,1
3443,15,47,9670,7170,0,60,0
5503,12,41,12940,10940,0,48,0
6362,2,33,13220,9887,0,48,0
5002,10,74,11800,12241,0,48,0
451,1,27,11984,8164,1,48,1
6004,39,60,20666,21147,0,48,0
890,4,40,10500,11363,0,60,0
2763,6,53,9850,9850,0,72,0
658,6,45,8500,8191,0,72,0
1506,14,52,3990,2146,1,48,0
4888,10,72,8389,2489,1,24,0
6952,25,59,13700,11461,0,60,0
999,2,53,9690,10588,0,72,0
389,5,29,12990,12026,0,60,1
2330,1,32,9030,9967,0,60,1
1476,2,38,14999,9499,0,60,0
2240,7,48,13285,10715,0,48,0
6682,4,66,17877,15516,0,60,0
6692,0,42,21500,21500,0,72,0
6201,2,38,25200,12700,0,48,0
3395,19,44,8490,5912,0,48,1
6270,1,27,6300,4821,0,36,0
2972,15,49,11790,12564,0,48,0
2775,0,63,18339,15639,0,60,0
1923,10,68,5450,3300,0,24,1
758,6,34,12740,10990,0,60,0
700,0,53,13590,13490,0,48,0
6508,1,22,11990,12762,0,36,1
1293,1,23,3490,3316,0,36,0
6556,1,33,10453,10844,0,48,0
2873,23,79,6353,6353,0,60,0
6219,8,54,6990,7277,0,48,0
3660,0,48,13000,14116,0,24,0
1907,32,51,13950,12833,0,48,0
5118,10,28,20490,17990,0,60,0
5157,10,30,9490,7696,0,60,0
368,9,36,16595,10595,0,60,0
1937,0,20,10980,10980,0,24,0
1151,15,60,13980,7522,0,24,0
7126,0,57,12200,12999,0,60,1
4714,2,46,14080,15272,0,60,1
6247,1,28,8500,9313,0,72,0
3856,10,39,4200,3330,0,36,1
3010,4,51,15450,11575,0,48,0
7310,1,55,2681,2748,0,12,0
191,3,23,5950,6783,0,60,0
4727,23,77,13960,12981,0,48,0
4103,9,50,4490,4490,0,48,0
174,3,84,10800,5000,0,48,0
1903,31,55,11950,12796,0,60,0
1099,21,54,27450,21750,0,72,0
6647,20,59,16400,17122,0,72,0
6622,3,46,18459,17458,0,60,0
2292,2,37,14040,17030,0,96,1
6478,3,65,12700,11200,0,60,0
7224,8,57,15967,9821,0,60,0
4932,27,44,5943,5943,0,60,0
4003,1,35,21080,21080,0,72,0
1164,7,63,26000,21500,0,60,0
4166,4,47,10400,5000,1,36,0
4695,8,35,12000,12000,0,72,0
5929,20,51,27750,12950,0,36,0
5532,20,53,11650,11650,0,84,0
5255,23,49,24100,22100,0,48,0
1661,1,44,12000,12941,0,48,1
508,15,49,12180,13226,0,60,0
166,18,46,2500,2656,0,24,0
3622,16,64,25840,25840,0,72,0
5110,1,64,9500,8500,0,60,0
3529,1,41,5900,5900,0,60,1
6041,4,36,9950,11215,0,96,1
5009,0,49,12990,11049,0,72,1
5879,13,42,8983,8983,0,36,0
103,0,41,16379,15374,0,48,1
7424,22,45,7900,9096,0,60,0
4506,14,73,9750,10114,0,48,0
3515,31,54,14850,16314,0,72,1
1104,0,33,30069,20069,0,72,0
4570,0,36,18990,20268,0,48,0
1752,35,52,14990,17051,0,60,1
6637,6,31,13070,11070,0,72,0
4335,0,23,12950,13781,0,24,1
4099,1,47,6100,6572,0,36,1
5132,17,70,10500,10932,0,48,0
2916,7,58,10550,11158,0,96,0
4897,2,29,10990,10523,0,60,1
1658,3,33,6990,5990,0,60,0
152,17,51,7436,8001,0,48,0
6001,12,78,11155,11284,0,60,0
2483,4,42,9990,10850,0,60,1
1583,20,75,6500,6000,0,60,0
6922,2,67,14400,13400,0,48,0
2552,10,49,23448,24247,0,72,0
3826,19,81,23490,18169,0,60,0
6232,1,23,4184,4008,0,24,0
4165,7,43,8950,7604,0,72,0
5454,37,56,27500,27500,0,60,0
3282,1,50,9490,4087,1,48,0
6494,0,33,17000,12000,0,48,0
2209,1,29,14400,11216,0,48,1
5841,2,19,11853,11853,0,60,0
4509,19,54,13900,13900,0,72,0
2985,5,55,4400,4940,0,48,0
1822,0,43,18950,18950,0,60,0
6734,1,48,15990,6080,1,48,0
4254,1,18,10600,11606,0,60,1
4466,27,58,2650,2741,0,24,0
4707,1,42,9800,8500,0,48,0
309,1,33,8000,6495,0,48,1
212,3,22,3990,4290,0,36,1
4816,0,33,10900,10995,0,72,0
4458,7,63,14295,15583,0,72,1
4039,0,25,13500,13500,0,36,0
6853,22,53,9700,5200,0,36,0
495,3,46,14000,12832,0,48,0
205,1,37,18490,20058,0,60,1
1434,0,38,12028,12028,0,60,0
1135,1,58,11600,9600,0,24,0
2584,3,27,10995,10637,0,60,0
868,4,29,5480,3906,0,36,0
2749,25,54,20111,20290,0,72,0
305,15,44,7110,7110,0,48,1
1849,8,29,27456,25572,0,48,1
3487,4,40,20990,20990,0,72,1
1988,3,35,11250,11452,0,96,0
3240,10,48,18990,20262,0,48,1
2798,0,32,9990,5990,0,48,0
6282,18,43,19990,21815,0,60,1
1534,0,25,14500,16540,0,60,0
3109,19,83,4455,4455,0,48,0
843,26,47,14970,10860,0,48,0
1987,28,54,26000,11800,1,48,0
5107,8,55,11821,6321,0,48,0
6871,8,52,10125,10887,0,48,0
3985,2,22,10900,11061,0,96,0
383,2,40,4700,5350,0,60,1
1538,17,48,22300,21300,0,72,0
211,24,43,23000,9000,1,12,0
5967,13,68,6170,3859,0,24,0
1957,5,49,15050,9050,0,60,0
4863,3,54,14500,14000,0,72,0
2438,2,19,26980,29191,0,60,1
2727,1,44,11700,12721,0,84,1
5790,17,75,20450,15450,0,60,0
5655,8,67,18800,16800,0,60,1
1349,4,36,6560,6690,0,60,0
6281,24,51,26444,17844,0,60,0
3887,7,37,4500,5027,0,48,0
7173,7,55,10690,12184,0,60,0
680,1,46,13500,14957,0,84,1
180,12,59,27219,20219,0,48,0
7071,8,59,10109,10238,0,60,0
5339,11,52,19249,22019,0,60,0
6865,9,38,29980,28341,0,48,0
4447,27,56,5490,5850,0,60,0
278,15,78,4365,1550,1,12,0
3317,23,55,6553,7070,0,36,0
3252,0,24,10710,11724,0,60,1
4667,1,43,15110,16384,0,60,0
2480,0,56,13462,14344,0,60,0
289,3,27,13590,13700,0,60,1
3075,2,43,14737,14876,0,24,0
4620,17,37,6850,7170,0,60,0
6543,0,56,11500,11500,0,60,1
993,27,55,29400,18800,0,96,0
3235,18,50,22680,20180,0,84,1
2236,3,67,12990,11590,0,60,0
5663,2,36,6250,5000,0,48,0
39,6,36,17300,20403,0,84,0
5243,42,60,9990,11641,0,84,0
2754,3,29,10984,6426,1,36,0
5958,17,49,22200,18099,0,96,0
3412,6,36,7999,9355,0,72,1
270,20,82,7590,5090,0,24,1
3352,19,43,7922,6922,0,72,0
2883,9,40,11990,10990,0,60,0
6074,6,35,20111,20290,0,72,0
6309,8,35,9250,9714,0,96,0
6912,4,27,17590,15719,0,60,0
5774,11,76,8271,8271,0,36,0
111,0,42,9990,11381,0,60,0
3218,5,65,8490,8521,0,60,0
1391,35,69,7838,7838,0,36,0
2600,1,21,16890,6890,1,24,0
220,1,26,12490,13112,0,72,0
4085,33,49,19630,13532,1,24,0
5464,8,30,16990,13204,0,72,1
3418,4,22,7995,8505,0,60,1
4526,20,53,12300,10300,0,48,0
83,14,35,17960,14960,0,48,0
873,4,58,9780,10755,0,48,0
6885,1,24,3800,2800,0,12,0
4643,0,58,16990,16990,0,60,0
461,18,55,9331,10336,0,84,0
6537,3,26,7990,9456,0,84,0
551,0,19,8999,9323,0,72,1
4318,31,52,15840,15840,0,48,0
2374,25,52,12000,6000,0,48,0
6249,6,25,7671,5504,0,24,0
2246,1,37,16000,14500,0,60,0
6993,5,52,10000,10866,0,60,0
4224,2,68,10408,10408,0,59,0
2450,1,51,7480,8127,0,60,1
2329,0,23,13400,14430,0,48,0
6236,2,63,11990,7596,0,60,0
2146,29,57,4990,4249,0,36,0
6455,0,48,19990,19610,0,36,0
5828,24,72,16490,16490,0,48,0
6561,8,71,23989,12679,0,96,0
650,4,40,12990,10901,0,72,0
6984,5,34,8250,8635,0,60,0
708,5,70,14690,14690,0,60,0
6355,0,50,12990,14089,0,60,0
7267,2,25,19303,17573,0,60,0
6929,20,41,13990,16557,0,84,0
6899,8,73,4190,4190,0,36,0
3063,4,37,5400,4314,0,48,0
5113,26,52,18380,20278,0,60,0
3349,3,41,8968,9865,0,60,0
1424,18,36,16190,17829,0,72,0
1216,1,53,4390,4000,0,48,0
5672,22,58,20990,10644,1,48,0
1924,8,41,16500,10500,0,48,0
104,0,38,7750,6712,0,36,1
1064,13,57,6900,3400,1,36,0
314,5,58,18950,16133,0,60,0
1289,10,33,14600,11646,0,60,0
1427,2,27,14250,12050,0,60,0
7226,6,31,5674,5674,0,16,0
6306,6,34,20081,22174,0,72,0
3129,10,31,5193,5193,0,36,0
6608,9,42,14990,15975,0,96,0
6013,23,50,10900,4689,1,48,0
3008,6,57,7790,7790,0,36,0
6152,3,26,14990,16431,0,60,1
1105,4,60,5300,5806,0,48,1
4035,15,50,14950,14950,0,96,1
5466,4,33,4600,3600,0,48,0
5953,24,48,5768,6262,0,24,0
7428,6,32,12300,11300,0,72,0
4663,2,21,24000,24000,0,60,1
684,5,34,13174,13174,0,60,0
6680,1,21,22995,22995,0,72,1
5357,11,43,5500,5500,0,60,0
2765,20,43,10990,5990,1,36,0
3882,3,31,11370,12402,0,60,1
5789,26,52,15834,17231,0,60,0
2451,9,52,6850,6850,0,60,0
5159,2,49,5698,5698,0,36,0
326,8,50,6930,5430,0,36,0
2652,3,32,13100,13100,0,60,1
6216,15,48,6850,4684,0,48,0
2176,1,28,11000,11000,0,60,1
4072,24,80,8093,8093,0,60,0
7152,8,55,8990,9875,0,60,1
6434,1,26,5151,3744,0,12,0
3318,14,59,4790,5027,0,36,0
3658,4,31,16050,12800,0,60,0
3891,0,30,19590,21705,0,72,0
2787,13,47,6715,6991,0,48,0
6595,4,49,8990,9829,0,60,0
6846,0,23,8800,6264,0,48,0
1676,10,66,8900,8616,0,48,0
348,24,52,5990,3490,0,36,0
5422,6,60,10900,9552,0,72,0
3226,1,47,12000,9000,0,36,0
4041,9,33,24885,22535,0,60,0
7078,41,63,6700,4700,0,36,0
1626,1,51,15305,15500,0,12,0
4522,5,26,5550,3275,1,36,0
3532,15,48,5000,4000,0,36,0
3858,0,39,15490,12000,0,48,0
871,0,56,12990,10990,0,72,0
4357,9,58,13990,14950,0,60,0
2217,5,64,5000,5135,0,12,0
3671,0,32,24600,18300,0,72,1
2218,21,56,7300,7791,0,60,0
3326,7,27,19181,17681,0,48,0
3617,8,58,6373,6373,0,48,0
5830,1,66,17781,17278,0,36,0
2121,6,38,13500,14647,0,60,0
4685,2,20,27490,26490,0,72,0
5074,1,50,23500,12000,0,36,0
5829,27,44,12990,10990,0,48,0
85,0,33,8900,7400,0,60,0
4591,6,25,10615,10615,0,72,0
1877,26,55,22789,4150,1,24,0
2801,3,53,5950,5310,0,36,0
5867,6,55,3369,3486,0,24,0
2640,3,39,12570,12396,0,72,0
6366,14,77,13990,8990,0,72,1
2880,2,18,14010,16122,0,60,1
3718,6,31,14300,13093,0,84,0
494,0,56,14990,14990,0,72,1
2019,0,28,8240,5240,0,24,0
4764,10,50,10590,9417,0,60,1
2525,10,69,16613,16613,0,36,0
4456,0,21,18300,19359,0,60,0
3542,13,72,8459,8459,0,60,0
5744,15,60,10500,6790,0,36,0
5472,1,48,7800,9539,0,96,0
1270,20,48,18390,15572,0,60,0
5340,10,27,25858,25972,0,60,1
4196,27,51,9690,9690,0,48,0
2895,6,43,18567,18567,0,96,0
7422,10,64,11990,11978,0,48,0
6144,7,72,6900,6900,0,60,1
618,1,30,11806,12534,0,72,0
6364,3,20,10490,9076,0,48,0
3425,22,61,5500,2791,1,36,0
4110,0,58,8100,8567,0,60,0
4105,5,30,16900,12148,0,36,0
4011,2,34,8115,8115,0,48,1
3477,15,56,10650,8531,0,36,0
4424,2,33,22500,22500,0,60,1
1413,6,55,11700,12393,0,48,0
2201,16,51,12685,10685,0,60,0
2001,4,36,5990,5990,0,60,0
5543,2,30,20990,17105,0,48,0
869,2,49,20950,20827,0,72,1
2358,14,42,16680,7005,0,24,0
2006,31,53,7520,7520,0,32,0
3090,15,48,23490,16990,0,60,0
3667,17,67,18500,18500,0,72,0
5151,0,56,9190,4834,1,36,0
356,11,61,14500,6490,1,36,0
1162,0,38,16500,13500,0,60,0
5646,17,81,6589,6427,0,60,0
3064,5,22,20000,18334,0,48,0
3491,7,23,13844,12494,0,36,0
3161,7,34,7170,7937,0,36,0
3764,5,49,9690,9470,0,72,0
7077,4,40,8500,8500,0,60,0
2607,16,55,18749,14106,0,48,0
7328,0,47,6750,5550,0,36,0
1890,0,60,7990,8740,0,60,0
579,0,32,6500,7121,0,72,1
2319,4,66,22980,11680,0,60,0
4013,4,53,11490,9768,0,84,0
1691,24,53,5130,5130,0,36,0
862,0,18,19898,20037,0,60,1
5035,11,40,25049,15049,0,36,0
4943,0,40,12890,11694,0,60,0
2380,0,49,8905,9488,1,48,0
2378,1,21,5595,5924,0,84,0
5944,24,54,10850,6000,0,12,0
6411,1,25,6190,5757,0,24,1
3306,23,50,21260,21900,0,72,0
5756,2,25,14090,11845,0,48,0
6856,6,42,12900,13990,0,60,0
1116,2,28,7990,5490,0,36,0
1541,1,26,14686,14782,0,60,0
4984,9,48,9425,9575,0,60,0
5719,1,53,14999,12114,0,96,0
6837,2,65,5254,5590,0,36,0
5782,4,20,21990,24948,0,60,1
5559,4,49,7800,7876,0,96,0
5019,3,22,23700,25917,0,72,0
5937,39,56,7300,7862,0,60,0
4228,31,48,28390,14390,0,48,0
7062,4,26,7000,7622,0,60,1
4845,3,23,18500,19211,0,72,0
3365,2,38,12975,12975,0,48,1
6818,2,56,5000,5174,0,24,0
2500,0,47,26800,19300,0,96,0
6570,2,32,17780,16298,0,72,0
6731,2,44,9500,10230,0,48,0
6589,30,53,9900,8400,0,36,0
6597,1,51,16290,9557,1,48,0
7312,12,48,22500,21565,0,48,0
3755,34,52,25750,28889,0,60,0
6960,6,25,10513,10513,0,48,0
4753,4,44,20600,23116,0,96,1
7080,20,45,9338,9338,0,36,0
3815,7,44,12000,10700,0,96,0
4376,1,40,17490,19077,0,60,0
5521,4,27,10970,10290,0,60,0
4941,0,29,10990,9890,0,60,0
7124,4,24,5990,6489,0,60,0
2052,1,45,6700,4700,0,24,0
1776,13,37,10470,6990,0,48,0
4914,10,69,8900,4378,1,48,0
3313,7,43,7380,6677,0,48,0
4554,17,36,13849,10849,0,60,0
2536,0,46,4250,4583,0,48,0
6703,17,35,10775,5823,1,48,0
4141,19,40,13000,11500,0,96,0
1592,24,56,7170,3841,1,36,0
1723,12,55,3696,3865,0,36,1
3509,15,78,11990,1990,1,24,0
5818,23,54,13500,9000,0,60,0
5824,1,18,24990,24990,0,96,1
2611,2,32,8000,7630,0,96,0
5058,45,62,7500,7500,0,72,1
490,10,55,21189,21189,0,48,0
6252,12,48,4440,4440,0,24,0
3483,4,38,18500,9500,0,48,0
2910,13,39,13900,15076,0,60,0
1006,0,47,8564,9626,0,84,1
5288,3,68,21377,19541,0,60,1
3431,21,47,10500,3200,1,36,0
2503,33,50,16765,14122,1,48,0
5623,19,39,22930,22930,0,60,0
2314,0,21,8500,8924,0,84,0
3410,2,24,12490,13009,0,72,0
4221,5,25,21990,22105,0,60,0
2554,1,43,11602,10317,0,36,0
1417,7,44,22440,24281,0,60,0
3096,1,51,15990,15990,0,60,0
25,4,67,2986,2986,0,12,0
6612,10,41,13980,16044,0,60,0
2409,4,23,11019,11857,0,48,0
3270,10,54,8059,8691,0,48,0
1113,1,48,11835,11501,0,60,0
4420,3,50,10990,10301,0,60,0
1552,1,33,8450,7595,0,60,1
6353,20,66,10990,12588,0,60,1
5551,20,40,8800,8800,0,48,0
4163,7,54,8100,8716,0,48,0
3214,26,56,12800,12800,0,60,0
3402,8,51,11130,12433,0,48,0
433,3,23,4490,4275,0,36,0
979,2,53,18790,10542,0,48,0
2655,23,48,15470,12815,0,96,0
1847,16,35,5800,6255,0,48,0
5041,0,18,11680,12557,0,36,1
4359,5,67,6712,7226,0,24,0
1127,2,39,21970,21970,0,96,1
4562,1,57,4990,4606,0,72,1
5514,1,23,8500,9751,0,60,1
4394,2,35,9780,11655,0,84,1
2518,0,64,8248,7698,0,96,0
7141,7,71,7950,7000,0,36,1
1102,30,43,13500,8361,0,36,0
3276,28,51,14900,10000,0,72,0
3809,5,78,11940,12676,0,72,1
7204,6,51,15990,10404,0,48,0
4771,17,40,16140,7886,1,48,0
5509,0,57,10300,9710,0,48,1
5167,20,52,8676,8919,0,12,0
194,2,29,15000,14724,0,24,0
615,30,59,9900,8489,0,96,0
643,0,59,16125,17111,0,96,1
5576,0,29,23000,25306,0,84,0
3285,0,32,7590,4590,0,48,0
3116,7,46,5327,3327,0,36,0
3816,20,61,14200,16699,0,96,0
3575,9,57,9519,10845,0,72,1
2776,7,48,21383,23432,0,72,0
6095,5,49,7200,8079,0,48,1
6284,15,43,14320,13510,0,60,0
6104,2,22,14760,14760,0,48,0
330,10,39,14000,12000,0,36,0
2207,28,51,12000,12144,0,84,0
5799,0,44,30850,20980,0,48,0
7174,13,35,13990,13031,0,48,0
2670,3,66,10990,3990,1,24,0
3299,37,69,23300,20800,0,48,0
972,8,57,11800,5800,1,60,0
483,15,75,11850,9045,0,48,0
2420,1,54,20168,20168,0,60,0
2602,27,52,9990,5990,1,48,0
719,11,53,12490,9490,0,60,0
3869,12,56,5000,2090,1,24,0
2059,17,62,10500,2500,1,24,0
2803,35,55,23596,5885,1,48,1
2566,27,46,18078,19959,0,72,0
6069,1,36,19093,22090,0,72,1
32,4,53,14900,13500,0,72,0
664,6,49,15000,14327,0,72,0
5850,1,30,15985,18442,0,60,1
4704,0,46,11490,11490,0,72,1
6524,13,62,15830,10524,0,36,0
6136,6,45,9000,10055,0,96,0
1444,23,45,8990,9936,0,36,0
4686,15,55,7990,4398,1,24,0
2792,18,44,10990,12179,0,72,1
3757,6,25,15590,23032,0,72,0
7238,9,44,19800,18776,0,60,0
1705,0,20,26000,28504,0,72,1
3573,3,56,8000,8374,0,36,0
3742,2,38,8500,9217,0,60,1
5822,16,72,14500,13585,0,60,1
4054,6,57,4850,3975,0,36,0
4322,0,22,9990,11385,0,60,1
4949,1,32,10040,10040,0,96,0
3227,8,71,18500,13760,0,48,0
118,3,20,22586,22682,0,60,1
2277,2,41,15000,16617,0,96,0
2905,2,31,26877,22873,0,60,0
3859,0,23,3200,3200,0,36,1
1401,0,25,7990,6490,0,72,0
739,1,62,3776,3974,0,24,0
2456,1,20,16790,18821,0,60,1
170,2,47,11450,4000,1,36,0
540,4,24,18078,18217,0,72,0
7228,26,47,8900,9547,0,48,0
883,2,19,12700,10700,0,48,0
4539,9,27,9150,7000,0,48,0
5571,2,47,15820,16667,0,36,0
4989,15,64,19550,12750,0,72,0
7163,16,53,8990,10487,0,72,1
4184,1,28,24790,23504,0,60,1
674,26,48,11900,9900,0,60,0
3209,25,49,14164,14164,0,72,0
397,16,52,17849,8446,0,48,0
2915,6,26,5670,6212,0,72,1
7021,0,45,12900,13974,0,60,1
1815,0,53,4243,4243,0,36,0
7020,10,49,7450,2873,0,24,0
6358,2,57,13000,8607,0,60,0
6992,26,46,9990,6999,0,48,0
2100,19,62,14490,12105,0,60,0
6901,19,52,9995,9995,0,96,0
7364,9,46,5712,5712,0,48,1
6264,0,19,6450,7171,0,84,1
2101,5,43,26990,26990,0,36,1
6301,14,55,23719,22720,0,36,0
4251,9,31,10150,6168,0,36,0
4246,5,44,2229,2251,0,12,0
1548,5,51,14800,14300,0,60,0
4462,6,77,17600,17600,0,60,0
3728,8,34,5630,6081,0,48,0
3323,4,26,20770,20658,0,96,1
4427,16,54,6502,6502,0,48,0
355,24,60,13040,16481,0,96,0
3912,3,50,5970,6641,0,60,0
1461,31,51,7950,8638,0,60,1
5153,1,54,9490,9490,0,60,0
2535,17,50,14495,8706,0,48,0
6584,1,43,14000,10290,0,60,0
3220,11,79,4990,4990,0,60,0
6067,0,31,5990,4742,0,36,0
2373,26,43,7200,6208,0,60,0
1051,2,49,8651,10211,0,84,0
3074,3,25,16950,14093,0,60,0
2321,0,54,6985,1985,1,12,0
4750,10,41,13000,11952,0,60,0
3334,17,57,5690,5690,0,48,0
4827,6,23,6640,6640,0,48,0
1751,9,32,14050,15724,0,96,0
4414,16,48,27840,8000,1,24,0
1772,3,29,13980,9980,0,60,0
1196,31,54,25041,18990,1,60,0
1878,4,58,15800,13800,0,36,0
2668,0,53,18990,13237,0,84,0
7414,19,37,15550,14408,0,84,0
2016,3,31,14041,7137,1,48,0
2005,3,63,9990,11160,0,96,0
6443,3,31,14300,15181,0,60,0
1482,2,30,10990,9490,0,48,0
3237,1,64,26500,20100,0,72,0
328,9,37,20485,19485,0,60,0
648,0,20,10990,12461,0,60,1
3599,11,71,16140,15394,0,60,1
2945,1,42,9950,9950,0,60,1
7047,20,47,26780,26780,0,48,0
1123,2,23,7995,7995,0,96,0
396,0,31,15869,15869,0,96,0
2788,34,52,15550,14118,0,48,0
5272,5,69,1501,1501,0,12,0
3855,2,53,13600,7699,0,60,0
4275,24,54,18789,18490,0,60,1
5419,4,53,11480,15292,0,60,0
6226,30,47,13690,11690,0,48,0
1259,8,32,11598,9344,0,60,0
4411,0,48,15000,15000,0,36,0
